customer_id,firstname,lastname,dob,gender,street,city,region,transaction_id,date,time,Numberofitems,totalrevenue,totalwholesalecost
133.0,Brandi,Cooper,1966-01-30,Female,236 Juarez Roads,West Joshua,Queensland,03fa97d9-c984-4902-9357-f5c71d48cc4a,2024-04-24,21:16:12,7,1026.9,969.61
210.0,Jody,Hampton,1959-08-21,Female,Flat 16 711 Phillips Roads,Greeneburgh,Tasmania,e114c97f-2dd5-4723-8e16-3efdaba26191,2024-04-24,21:48:00,1,162.0,115.11
296.0,Isaiah,Grant,1991-08-17,Male,791/613 Jean Rest,Barajasshire,Australian Capital Territory,05bbb7c7-8109-454f-a024-4d31432ea080,2024-04-24,22:02:22,2,1485.0,1178.88
271.0,Craig,Carr,1986-01-24,Male,43 Samantha Roads,East Denise,South Australia,fbac623c-ea45-48a4-b01a-4f5a468f2be7,2024-04-24,22:30:24,4,865.1999999999999,814.41
210.0,Jody,Hampton,1959-08-21,Female,Flat 16 711 Phillips Roads,Greeneburgh,Tasmania,baeeaefd-8a83-4f0d-add6-4bacca9afcae,2024-04-25,00:57:27,3,324.1,321.4
192.0,Tammy,May,1987-03-04,Female,1 Courtney Close,Hallton,Australian Capital Territory,acfaf38a-6604-4d2c-94a8-d4b0ca6b173d,2024-04-25,00:59:16,8,2190.3,1958.85
393.0,Melissa,Gilbert,1966-05-31,Female,200/1 Michael Fairway,Sarahshire,New South Wales,3f926afc-23e1-4387-9c31-b200bf7d9358,2024-04-25,03:27:31,5,1476.0,1004.1600000000001
243.0,Tamara,Johnson,1987-04-05,Female,3 Patel Bend,East Edward,Queensland,3bf69f30-cb82-46d8-a57d-ba0b62a0c1dd,2024-04-25,05:37:38,6,2394.9,1629.07
259.0,Anthony,Gallagher,2008-03-09,Male,434 Keller Colonnade,New Joseph,Northern Territory,20828424-efdf-421b-b01e-91816e25e5c8,2024-04-25,06:14:14,7,3175.0,2066.96
208.0,Cynthia,Contreras,1998-02-13,Female,Level 8 0 Fletcher Corso,Millerfort,Western Australia,b95aebd7-4895-437e-aae3-3adffe12ea6e,2024-04-25,06:54:51,3,405.3,382.76
196.0,Jason,Flores,2002-05-27,Male,2/8 Andrew Promenade,Torresmouth,South Australia,863292bf-f74f-4a83-b2ba-f1ab24dd0634,2024-04-25,07:13:35,5,1101.6,770.63
157.0,Geoffrey,Freeman,1947-11-04,Male,Level 3 895 Angela Anchorage,Lake Timothytown,Australian Capital Territory,b4b1771a-079f-4a9a-a248-95b3f144a3f7,2024-04-25,08:28:50,8,2700.9,1962.04
404.0,Steve,Barnes,1952-04-26,Male,Level 0 21 Christian Alleyway,West Jasonview,Queensland,fb53651f-f0d9-4e31-988e-c41e8a0fad9f,2024-04-25,10:13:44,6,1055.0,642.8199999999999
308.0,Douglas,Knight,1967-09-18,Male,00 James Green,Gonzalezborough,Australian Capital Territory,4d057a30-94f2-475d-9860-65015e6d52e7,2024-04-25,13:12:59,3,856.0,495.56
202.0,Lori,Stephens,2000-09-25,Female,56 Smith Intersection,Nelsontown,New South Wales,65c5e3b6-5e0c-4f40-ba3f-7d8db032c8f0,2024-04-25,14:31:08,5,1099.7,973.6999999999999
151.0,Gregory,Dillon,1950-04-04,Male,87/23 Campbell Glade,St. Susanshire,Tasmania,114e166f-f02b-4a42-b587-f300957e9060,2024-04-25,15:39:58,8,1864.1,1607.5
371.0,William,Hernandez,1969-08-07,Male,3 Alexander Fairway,North Brian,Queensland,f435327e-d76a-49dc-8550-43c723fd0242,2024-04-25,16:08:30,5,750.0,467.09000000000003
317.0,Brenda,Palmer,1945-04-17,Female,Flat 12 9 Roberto Parade,Ashleyview,Victoria,68c7078d-bf60-4ae2-8735-5e35fcbe8afa,2024-04-25,16:17:09,3,844.9000000000001,823.09
121.0,Amanda,Ross,1956-05-29,Female,76 Seth Slope,New Heatherburgh,Queensland,6f7a9778-bfbf-4f1e-b8bd-1ac7e3c08c16,2024-04-25,20:37:41,2,1626.4,1154.0
112.0,Blake,Patterson,2006-06-24,Male,94 Kevin Ring,Laurenburgh,Northern Territory,763f01db-adfd-4a8a-bd77-1f6de067721d,2024-04-25,21:09:38,7,3388.0,2306.34
335.0,Gabriella,Everett,1982-11-27,Female,980/902 Brown Track,South Kimberly,New South Wales,97d9f278-81c9-4e66-ae0a-338e9065eb87,2024-04-26,00:52:02,7,1596.6999999999998,1313.45
289.0,Andrea,Medina,1970-02-08,Female,824 Roberts Artery,Millerland,Tasmania,88889c99-076f-45a5-ba34-52fc9fdea38a,2024-04-26,02:34:03,1,281.0,171.0
349.0,Rebekah,Wood,1957-07-10,Female,Apt. 157 585 Jackson Basin,Smithview,Tasmania,9ede7c2e-30f0-4fa7-b65a-ea22ecbf57f6,2024-04-26,03:23:03,1,556.0,375.46
247.0,David,Hull,1997-02-09,Male,Unit 15 24 Clark Pocket,Wilsonshire,Australian Capital Territory,d0e06408-a556-4822-9b4a-8d0c86ccc326,2024-04-26,05:28:09,1,279.0,175.0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
377.0,Antonio,Bray,2003-12-26,Male,31 Lisa Motorway,East Jeremyfort,Victoria,8e94ee47-5ba0-4bcb-afea-ff2b5293a573,2024-04-26,08:31:40,7,1933.2,1348.8999999999999
381.0,Marie,Wilson,1968-01-05,Female,0 Jacob Concourse,St. Michealstad,New South Wales,33ec0d99-188a-4ef4-b9e1-5f8fe3895842,2024-04-26,09:07:51,5,2111.0,1426.77
130.0,Carla,Perkins,2009-02-08,Female,Flat 91 238 Anderson End,Lake Audreymouth,Australian Capital Territory,4b61d551-45c6-4980-8885-89316bc371e1,2024-04-26,10:14:55,7,1432.9,1364.15
325.0,Frank,Rodriguez,1993-02-09,Male,487 Tammy Brow,St. Luke,Victoria,59b619bb-ef9e-4589-b2d9-600310c03f60,2024-04-26,12:22:34,9,1296.8000000000002,1078.75
349.0,Rebekah,Wood,1957-07-10,Female,Apt. 157 585 Jackson Basin,Smithview,Tasmania,fc9530e0-f7c6-412b-986e-99567629ceb1,2024-04-26,12:23:45,5,2208.6000000000004,1717.59
252.0,Jerome,Delacruz,1960-09-24,Male,Level 9 47 Stephanie Freeway,West Paula,New South Wales,8e258281-b57d-4ca5-b9b7-db60ccfba8c4,2024-04-26,12:40:07,3,480.9,403.5
204.0,Benjamin,Diaz,1962-10-04,Male,Apt. 185 702 Jackson Port,North Kendratown,Western Australia,c11067f8-42a2-4a85-92a8-8942cf17caa9,2024-04-26,12:59:39,8,2352.8,1840.42
350.0,Amber,Wilson,1997-02-24,Female,476 Black River,South Marieview,Tasmania,101e2257-dc25-4fbe-b445-8d407207b787,2024-04-26,15:51:57,8,3706.2,2571.36
231.0,Edwin,Conner,1999-01-22,Male,62 Kristen Towers,North Courtneytown,Northern Territory,3e8dbb20-568b-425c-82ff-6cc0b4511795,2024-04-26,17:55:34,8,2578.0,1725.25
295.0,David,Garcia,1948-12-13,Male,3/590 Sullivan Link,Erikahaven,Tasmania,66565f77-35d9-45ba-8b3a-b7e6818c5116,2024-04-26,18:19:32,7,2197.0,1344.3600000000001
398.0,Jamie,Jimenez,1969-02-11,Female,2 James Garden,Angelaville,Tasmania,59ce8406-1fd5-4b7f-b2ea-833f981482a8,2024-04-27,00:55:31,3,3429.0,2146.06
218.0,Travis,Holt,1989-06-27,Male,94 Rhodes Artery,Patriciabury,Queensland,b2ccb964-cf62-4219-b2db-187defa2c88f,2024-04-27,01:08:31,6,1216.0,749.69
134.0,Austin,Green,1970-12-05,Male,0 Horn Crest,Jonathanport,Australian Capital Territory,b54dd706-0629-4863-b059-4bb74f490a52,2024-04-27,02:39:05,8,2572.0,1623.82
116.0,Kevin,Jensen,1943-10-01,Male,Level 7 431 William Frontage,East Reginald,Tasmania,7e551d4e-8b68-4353-92cd-0d048c76105d,2024-04-27,05:42:31,3,1831.0,1277.44
283.0,Patrick,Vasquez,1998-12-04,Male,475 Clark Vale,South Eric,Western Australia,c9aecbf2-9e68-4af3-a72b-c14e2eabbf8e,2024-04-27,06:12:14,4,676.0,487.96000000000004
365.0,Melissa,Johnson,1956-03-09,Female,7 James Alley,Port Dawn,Australian Capital Territory,6a7b66ec-b536-4971-85ef-be4c3def2399,2024-04-27,06:17:07,6,1627.0,1007.83
376.0,Jessica,Mann,1953-07-02,Female,20 Hill Vista,New Adamview,Victoria,b2f6d218-7f5c-4e1f-a67d-1d1ec29abe81,2024-04-27,06:41:41,9,5769.900000000001,3982.84
124.0,Daniel,Cole,1995-07-18,Male,Apt. 969 55 Sean Driveway,South Tammy,Queensland,b603e02f-7340-4520-9808-141a92674f37,2024-04-27,07:41:50,2,956.9,866.17
293.0,Dustin,Boyd,1982-03-25,Male,45 Scott Meander,Nicholasborough,Northern Territory,94708fb3-0c28-4c12-972a-9e36ec0682a2,2024-04-27,09:29:40,6,1132.2,840.16
126.0,Leslie,Robinson,1997-04-08,Female,44 Gregory Roadway,South Mia,Tasmania,b3f91182-3f7e-46cf-91a7-8c1a82031683,2024-04-27,14:50:29,5,1016.0,615.49
121.0,Amanda,Ross,1956-05-29,Female,76 Seth Slope,New Heatherburgh,Queensland,d660e4f8-bf97-40e9-91c5-f1b6f6660ef4,2024-04-27,14:50:44,1,17.6,15.65
204.0,Benjamin,Diaz,1962-10-04,Male,Apt. 185 702 Jackson Port,North Kendratown,Western Australia,f7cd7873-bcae-45af-8dc4-7bdf28ad50f7,2024-04-27,15:18:01,6,2377.7999999999997,1645.9
204.0,Benjamin,Diaz,1962-10-04,Male,Apt. 185 702 Jackson Port,North Kendratown,Western Australia,e79d7089-048e-4fa3-ad84-149b17d0b2b4,2024-04-27,15:50:53,5,3004.0,2017.65
119.0,Joel,Smith,1963-03-09,Male,6 Shea Steps,East Melissa,Tasmania,6a7bd557-a362-4815-8ade-0911f7a782f1,2024-04-27,15:54:39,5,1626.0,1029.87
208.0,Cynthia,Contreras,1998-02-13,Female,Level 8 0 Fletcher Corso,Millerfort,Western Australia,106a5050-050b-41a1-a188-947fd360ec3f,2024-04-27,17:23:08,7,2692.9,2318.9900000000002
114.0,David,Torres,1963-05-08,Male,Suite 056 71 Blackburn Rosebowl,South Tyler,Western Australia,b0f7deea-04e7-4f77-a922-c5fadb9da646,2024-04-27,18:22:19,3,726.6,731.8299999999999
131.0,Melissa,Mendez,1971-09-29,Female,061/30 Barker Line,Ramosfurt,Western Australia,24283658-acac-4c60-a126-12ac6e8f592c,2024-04-27,20:12:25,1,98.0,83.0
173.0,Teresa,Gomez,1978-09-23,Female,3 Mitchell Trunkway,Perezside,Victoria,7e8ab7f4-ec9b-4ead-9ada-b19412ad2a1d,2024-04-28,02:44:57,2,111.0,73.75999999999999
395.0,Nicholas,Brown,1989-05-16,Male,0 James Subway,Matthewmouth,Australian Capital Territory,436397af-bf25-40c7-8e8c-fb35a62ddb70,2024-04-28,05:11:32,1,1063.3,827.64
319.0,Jeffrey,Boyd,1981-04-14,Male,4 Shelly Key,St. Douglasburgh,Western Australia,dff9dc15-46da-4376-8fba-e952aa716b2e,2024-04-28,08:14:18,4,1065.0,659.3399999999999
165.0,Jeremiah,Santiago,1977-01-17,Male,069 Michael Mall,Port Madisonport,New South Wales,63625e2f-7c45-475c-a15b-34fe34fb7632,2024-04-28,09:13:27,3,988.0,634.5
174.0,Randall,Carter,1996-12-15,Male,6 Michelle Roadside,East Robert,Tasmania,98a1614d-f3f0-445c-b1ce-f4c24910b9a4,2024-04-28,09:57:25,4,1100.8,910.24
319.0,Jeffrey,Boyd,1981-04-14,Male,4 Shelly Key,St. Douglasburgh,Western Australia,93431c7b-02fb-4834-8540-d792dbf29600,2024-04-28,10:06:02,1,1406.0,776.0
343.0,William,Russell,1946-06-25,Male,580 Taylor Motorway,Murilloburgh,Victoria,d57e6c3c-330d-4a5f-942d-15eba06a9447,2024-04-28,13:41:06,9,4168.0,2561.63
162.0,Stephanie,Webb,1953-01-09,Female,5/2 David Boulevard,Kevinmouth,Northern Territory,1f1102e2-25bb-4302-b215-a47326951c67,2024-04-28,13:41:48,9,2473.2,1843.03
111.0,Katie,Matthews,1977-02-01,Female,Suite 695 53 Sandoval Access,Snyderside,Victoria,5a5402b7-c750-45a3-894a-ef9ea18b852d,2024-04-28,14:57:29,8,3492.0,2268.88
171.0,Samantha,Kennedy,1987-12-02,Female,34 Brian Way,Jacksonberg,Northern Territory,8f6fa406-83ee-482e-b81b-82467b4024fc,2024-04-28,16:48:02,8,3520.0,2273.89
214.0,Melissa,Berry,1990-05-10,Female,051 Powers Driveway,Justinhaven,Victoria,e38f4f07-0498-4dea-a64f-1e7fcbde95d6,2024-04-28,17:34:35,5,1256.0,809.9
249.0,Russell,Bowers,1949-04-20,Male,2/51 Myers Basin,West Larrychester,Australian Capital Territory,20f2f28f-c44f-44be-a0a7-f8c50d56c516,2024-04-28,20:23:03,5,2909.0,1773.71
174.0,Randall,Carter,1996-12-15,Male,6 Michelle Roadside,East Robert,Tasmania,40c21e0a-d492-49d9-9cd3-021bee12a468,2024-04-28,20:27:35,3,416.0,284.9
103.0,Daniel,Townsend,1988-04-18,Male,085/243 Walker Gully,Angelaland,Australian Capital Territory,533d5920-1fb8-4dd9-acea-ce3c35ec6a08,2024-04-29,00:39:20,1,70.0,52.0
319.0,Jeffrey,Boyd,1981-04-14,Male,4 Shelly Key,St. Douglasburgh,Western Australia,a3c3163c-7a50-4eb1-9648-6b65260b3f78,2024-04-29,03:35:57,3,2062.2,1818.69
334.0,Nancy,Wilson,1952-10-16,Female,55/9 Monique Footway,New Krista,Western Australia,3c474245-3b5f-407f-a97d-e96e6b97dbca,2024-04-29,04:04:19,2,244.0,165.0
134.0,Austin,Green,1970-12-05,Male,0 Horn Crest,Jonathanport,Australian Capital Territory,90df4b00-d731-44c1-98c2-017dacf94b94,2024-04-29,04:43:08,5,1269.8999999999999,873.01
294.0,Yvonne,Gillespie,1964-11-20,Female,Level 3 774 Marisa Circle,West Jamesbury,Victoria,df45c5da-865e-4970-87b0-048f2441f424,2024-04-29,05:56:14,6,3608.0,2260.36
104.0,Alex,Harper,2003-09-09,Male,837/08 Sullivan Ridgeway,Thompsonberg,Northern Territory,681084d4-67d0-4829-a9ca-6573eab5448d,2024-04-29,06:11:25,2,923.4,591.55
192.0,Tammy,May,1987-03-04,Female,1 Courtney Close,Hallton,Australian Capital Territory,3cbdd093-4e9e-4ad7-98ce-0ce3efdf5971,2024-04-29,08:39:55,9,2037.6,1715.24
104.0,Alex,Harper,2003-09-09,Male,837/08 Sullivan Ridgeway,Thompsonberg,Northern Territory,508a9bf5-a62e-4969-a875-6e98dd9d13f3,2024-04-29,12:55:28,1,960.3,605.82
264.0,Steve,Robinson,1987-03-14,Male,Flat 87 42 Robert Intersection,South Katie,Australian Capital Territory,c9919ab7-5dfe-475c-9080-b2e612d2cbb5,2024-04-29,13:48:27,9,2061.9,1451.64
345.0,Katherine,Jordan,1965-08-11,Female,Apt. 943 018 Walls Run,Coltonfurt,New South Wales,88100dc7-7bca-4b06-a86a-f8c0313e6217,2024-04-29,14:32:11,8,3414.4,2691.81
172.0,Nicholas,Short,1966-03-20,Male,Flat 69 399 Hernandez Crest,Jacksonland,Australian Capital Territory,620056e0-97f8-4257-b729-0e24eaa2a622,2024-04-29,15:17:51,8,1186.0,744.4
359.0,Kevin,Villegas,2003-11-13,Male,544 Mackenzie Path,New Garychester,South Australia,5403a979-b46d-40cf-a491-7f5e85a5ae9d,2024-04-29,15:50:21,9,3842.0,2377.2400000000002
error21-288.0,Felicia,Mccarthy,2001-04-22,Female,297 Sanchez Round,East Lauramouth,South Australia,2b370652-8036-40e8-a983-7b6101d46a8a,2024-04-29,19:59:42,7,4512.0,2820.31
290.0,Joshua,Carroll,1960-09-19,Male,24/215 Bailey Circlet,North Kenneth,Western Australia,0d7e9aad-5ae1-4dd7-9498-d91bd2b51bf6,2024-04-29,20:13:21,3,402.5,382.65999999999997
210.0,Jody,Hampton,1959-08-21,Female,Flat 16 711 Phillips Roads,Greeneburgh,Tasmania,da1e9889-c924-47e2-ba36-864ee085910b,2024-04-29,20:27:11,4,964.8,751.85
341.0,Edward,Hood,1965-11-24,Male,594 Rich Outlook,North Jimmystad,Northern Territory,3bde4a34-1a3c-47ce-b2ab-e4e607711b25,2024-04-29,21:18:05,8,2231.0,1437.48
355.0,William,Adams,1974-06-19,Male,Level 3 5 Daniel Frontage,Wigginstown,Western Australia,aebb3ee1-0151-4655-a0ab-07e2b1e8e101,2024-04-29,23:09:27,4,1800.9,1253.9
399.0,Joseph,Martin,1994-03-15,Male,Level 0 989 Copeland Lees,Davidbury,Queensland,ea35b53f-4b95-4faf-b784-608b89701c17,2024-04-30,00:15:26,9,978.4,830.36
154.0,Jennifer,Rivera,1976-08-07,Female,691/83 Lamb Tarn,New Jonathan,Western Australia,e62e628c-2d1a-45c7-8d3b-ce612831b26c,2024-04-30,02:16:16,1,31.5,22.0
232.0,Mike,Flores,2000-05-22,Male,198 Joseph Round,Brianfurt,Australian Capital Territory,1cbc4f2c-8a3e-4d10-9d87-3d12eb623469,2024-04-30,02:24:35,6,1649.9,1514.5
375.0,Alicia,Rodriguez,1987-04-07,Female,4 Robert Lane,New Joseview,Tasmania,52495879-d1c4-48fb-8343-81c917647df6,2024-04-30,02:49:56,error21-6,1861.2,1331.53
112.0,Blake,Patterson,2006-06-24,Male,94 Kevin Ring,Laurenburgh,Northern Territory,bde3e1ba-988c-4d11-8686-825a5ace0ab7,2024-04-30,04:39:57,4,2096.0,1357.43
224.0,Jessica,Reid,1987-04-27,Female,75 Adam Villas,Jasonmouth,Queensland,6d65db2b-2eaa-4718-abbc-19e55ea8093e,2024-04-30,05:13:02,6,2290.0,1468.02
167.0,Rhonda,Andrews,1951-05-29,Female,19/63 Ashley Top,St. Robert,Tasmania,e6c7292e-7c98-4a07-b09c-f3ab73a4f6a0,2024-04-30,05:27:56,2,1051.4,1047.83
271.0,Craig,Carr,1986-01-24,Male,43 Samantha Roads,East Denise,South Australia,78119189-766a-48b6-b30d-43fdc5a5dac4,2024-04-30,08:08:07,3,423.2,343.11
199.0,Marc,Butler,1986-05-30,Male,Suite 286 5 Morris Court,Port Kylemouth,New South Wales,3037fdd1-5aec-4f71-b6fb-a38c21b9b9a4,2024-04-30,08:49:43,6,1796.9,1653.13
204.0,Benjamin,Diaz,1962-10-04,Male,Apt. 185 702 Jackson Port,North Kendratown,Western Australia,fa96f171-24cd-4fe6-8b04-d214f8a4ab3b,2024-04-30,10:07:55,9,3240.0,2200.33
130.0,Carla,Perkins,2009-02-08,Female,Flat 91 238 Anderson End,Lake Audreymouth,Australian Capital Territory,bacbc7d7-0de2-4878-a91d-d79883dda8a0,2024-04-30,12:03:50,6,1328.0,821.47
152.0,Jason,Wyatt,1954-11-03,Male,468/1 Julie Quad,Lake Davidborough,Queensland,8d5395df-0dfc-4d0f-9c08-dea5d98891d3,2024-04-30,12:44:41,7,1274.7,1133.01
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
280.0,Andrew,Andrews,1975-09-14,Male,371/4 Pineda Right Of Way,New Stephanie,Australian Capital Territory,7b4b079d-522b-47b4-8a57-93c6c029420a,2024-04-30,14:28:37,5,2592.0,1549.23
272.0,Richard,Warner,2005-01-19,Male,538/3 Melissa Villas,Port David,Tasmania,ae8b1a5c-5ed7-4d3a-b403-a1322e8206f8,2024-04-30,15:20:07,5,1949.0,1262.63
377.0,Antonio,Bray,2003-12-26,Male,31 Lisa Motorway,East Jeremyfort,Victoria,c42cb275-6cf5-4d48-9bff-413666c3c927,2024-04-30,17:40:03,6,2100.0,1473.19
218.0,Travis,Holt,1989-06-27,Male,94 Rhodes Artery,Patriciabury,Queensland,81f77372-98f9-4217-a89b-9a680984d373,2024-04-30,18:47:36,4,1022.0,606.65
397.0,Marissa,Hamilton,1975-04-22,Female,1 Moore Quadrant,New Megan,Queensland,e2bac9de-11af-4cda-b5f7-6322ae220df8,2024-04-30,19:53:23,2,98.69999999999999,97.92
281.0,Daniel,Cabrera,1976-05-24,Male,Apt. 842 6 Ashley Terrace,Markfort,Tasmania,9f87743c-31c4-457c-ade1-0de361da8437,2024-04-30,21:02:48,3,1098.0,761.37
246.0,Hector,White,1951-12-11,Male,87/7 Michael Colonnade,St. Calebmouth,Western Australia,f90dcadc-0022-44ce-84af-e450c2048972,2024-04-30,22:59:16,8,1978.4,1608.81
243.0,Tamara,Johnson,1987-04-05,Female,3 Patel Bend,East Edward,Queensland,687caa7c-337f-461f-a3e8-28640f5e54a7,2024-04-30,23:34:20,2,435.0,314.37
212.0,James,Price,1950-10-24,Male,87 Jacob Steps,Michaelview,Northern Territory,8297efb6-ed20-4aec-8edc-2a0b5207a66a,2024-05-01,00:05:17,2,402.0,249.85
127.0,Hannah,Taylor,1987-08-30,Female,963 Gilmore Route,Port Aarontown,Northern Territory,9aba5eb6-4912-4e5c-9397-9383eb5a9973,2024-05-01,00:48:28,9,3046.0,1855.3400000000001
138.0,Natalie,Stone,1955-01-20,Female,1 Burgess Approach,St. Katelyn,Northern Territory,dae94746-0493-4f16-82d8-30adc1ab2781,2024-05-01,02:11:10,3,979.3,786.73
224.0,Jessica,Reid,1987-04-27,Female,75 Adam Villas,Jasonmouth,Queensland,e58a0ab8-4020-462d-a0e8-636f9713e6c9,2024-05-01,02:24:19,7,2609.1,1872.15
129.0,Catherine,Miller,1946-07-04,Female,0/40 Veronica Sound,Port Jonathanville,New South Wales,00412df4-2d1b-456a-be33-dff33bc68d99,2024-05-01,03:40:10,4,858.2,743.9200000000001
241.0,Amanda,Rocha,1996-08-05,Female,Level 7 569 Vincent Artery,Meyerhaven,Australian Capital Territory,75ff4ed0-d0c6-4631-b636-570730c5560a,2024-05-01,04:07:28,5,1457.6,1154.94
329.0,John,Wu,1956-03-25,Male,4 Gonzalez Entrance,Port Katie,Northern Territory,1e9c971e-8395-45df-99b3-110ff1a5337f,2024-05-01,06:02:51,2,624.4,609.55
134.0,Austin,Green,1970-12-05,Male,0 Horn Crest,Jonathanport,Australian Capital Territory,724db2d3-30ce-44a3-91fd-53a3797c4c35,2024-05-01,06:33:29,8,2803.0,1852.29
262.0,Jason,Hodge,1943-10-04,Male,Suite 425 40 Armstrong Driveway,South Jasonton,South Australia,42297829-556f-4cbd-962a-925b972a765d,2024-05-01,07:26:52,7,2471.3999999999996,1731.46
366.0,Robert,Floyd,1964-04-25,Male,499 Kelly Track,Yvonnemouth,Western Australia,7bd58153-850d-4ba0-b337-6fede580c7c9,2024-05-01,09:19:05,7,1414.0,865.64
276.0,John,Weaver,1981-04-10,Male,6/487 House Elbow,St. Rebeccaland,Queensland,323f160b-02b9-454b-87ec-3c6745a4abb3,2024-05-01,11:00:30,1,39.0,26.98
160.0,Craig,Orozco,1963-09-22,Male,555/60 Michelle Villas,Nathanielstad,Western Australia,d4c9ff91-f99a-48fc-ba59-b687bb92a679,2024-05-01,11:19:16,6,2901.0,1797.28
137.0,Tracy,Ramirez,1954-01-03,Female,093 Brown Meander,Campbellville,Victoria,695ed3cb-680f-46db-919f-b860f2c3286e,2024-05-01,13:24:45,7,2603.7,1999.23
396.0,Tonya,Cameron,2004-06-05,Female,51/3 Samantha Point,East Mark,Northern Territory,42c9bb47-8bc4-4a0a-b072-77f8002149e9,2024-05-01,13:32:40,8,1911.7,1686.21
193.0,Nicole,Jones,1945-06-18,Female,589/6 Austin Circlet,Donnabury,South Australia,8f65098b-c1ba-401a-9be1-0413bdcbcde7,2024-05-01,18:31:46,2,406.70000000000005,396.7
321.0,Amber,Turner,1961-04-20,Female,Flat 39 9 Benjamin Ground,Wesleyside,Australian Capital Territory,310520ba-089f-4df3-9477-895ec1b652a1,2024-05-01,22:59:50,7,1343.7,908.47
375.0,Alicia,Rodriguez,1987-04-07,Female,4 Robert Lane,New Joseview,Tasmania,2249c156-e875-4dc7-bc72-50ed2ca13cdc,2024-05-01,23:13:42,3,1544.0,1009.35
263.0,Heather,Perez,1951-04-29,Female,Level 5 5 Alexander Meander,Lake Brooke,New South Wales,281bd116-5d7b-4346-ab5b-8df4e8920164,2024-05-01,23:20:14,4,708.4,632.14
325.0,Frank,Rodriguez,1993-02-09,Male,487 Tammy Brow,St. Luke,Victoria,e1f167f2-abc9-4314-9ac1-d6beca53b0b0,2024-05-01,23:48:35,6,2353.5,1691.2
274.0,Joshua,Heath,1944-06-15,Male,Flat 96 1 Jennifer Highway,East Sarahshire,Tasmania,515ecf8b-3fbb-4b2d-87e4-f4bf89e19ebb,2024-05-02,01:52:40,3,879.0,532.86
335.0,Gabriella,Everett,1982-11-27,Female,980/902 Brown Track,South Kimberly,New South Wales,026f31bc-497b-4bf5-a17b-9f4277f91443,2024-05-02,04:35:25,1,18.2,19.0
387.0,Isabel,Jones,2007-07-28,Female,Flat 26 063 Rebecca Concourse,South Diane,Victoria,17051375-7d18-45a6-9c8b-408fbeaf2d6a,2024-05-02,04:48:27,5,1197.6,958.68
139.0,Glen,Frazier,1978-03-21,Male,17 Brett Common,Jackstad,Northern Territory,1937559b-795d-4400-b54c-8133ece176b3,2024-05-02,06:29:03,1,21.0,21.0
191.0,Gregory,Clark,1943-04-24,Male,4 Bradley Quad,West Mark,South Australia,724381d1-fd99-4925-beb4-ec4587414eab,2024-05-02,07:48:46,8,1919.4,1709.4
169.0,Eric,Lopez,1975-08-10,Male,Suite 066 8 Kline Run,Lake Jermaine,Tasmania,adbbe40c-cf00-447b-9f70-92c3190e0670,2024-05-02,08:43:50,4,1045.0,710.72
396.0,Tonya,Cameron,2004-06-05,Female,51/3 Samantha Point,East Mark,Northern Territory,19aa50df-5c41-4bc0-bf42-98c946689104,2024-05-02,10:06:16,6,2229.6,1714.75
289.0,Andrea,Medina,1970-02-08,Female,824 Roberts Artery,Millerland,Tasmania,7194cbb0-8aac-4dc9-a173-e5b3cab30ec5,2024-05-02,10:18:41,7,2256.0,1553.21
297.0,Richard,Patel,1971-07-08,Male,49 Osborne Fairway,Mullenshire,New South Wales,45b7442f-cc33-4bde-b9e7-659941baf4fa,2024-05-02,15:01:35,2,495.6,445.11
292.0,Sue,Miller,2005-09-29,Female,6 James Highway,St. Jonathon,Victoria,cd45f632-1152-4f11-aad0-db4c9e76e996,2024-05-02,17:57:22,missing,657.0,509.0
310.0,John,Zimmerman,1957-08-16,Male,Suite 179 897 Price Block,Loriside,Western Australia,0388d97a-13ce-45e3-ae1d-ed333c500cec,2024-05-02,18:36:16,3,746.0,520.39
201.0,Betty,Vargas,1966-05-26,Female,087/999 Dustin Rotary,Port Robert,South Australia,ebe1f184-46b0-49a0-b324-7b2a0c9e8f79,2024-05-02,19:40:37,7,1900.5,1691.48
363.0,Kayla,Schwartz,1958-07-10,Female,23/6 Henry Esplanade,Andersonbury,Northern Territory,5cc7505d-10d7-46e6-aeee-2121031d92ba,2024-05-02,20:57:42,2,1556.0,904.59
245.0,Kathryn,Hall,1990-09-19,Female,5/5 Larry Reserve,Keithmouth,South Australia,930dd1f5-03e5-476a-8c5a-8f210bd64bf8,2024-05-02,22:46:00,5,3460.0,2362.4
394.0,Larry,Harvey,1989-08-28,Male,2 Brandon Cul-de-sac,St. Ronaldhaven,Queensland,d939a523-fb6a-4237-8903-d55fbe64e887,2024-05-02,23:30:20,4,2146.0,1348.63
226.0,Patricia,Marshall,1960-09-07,Female,Unit 59 3 Robert Square,East Brandystad,Australian Capital Territory,8c3d8dec-6c6e-455e-ac90-b22180f76251,2024-05-03,03:41:42,6,1612.0,1231.22
214.0,Melissa,Berry,1990-05-10,Female,051 Powers Driveway,Justinhaven,Victoria,018d653f-0739-4ad8-bd38-adfe2b8affb8,2024-05-03,10:10:11,4,808.8,652.28
